TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO;REGISTRO_VALIDO;ANO_REGISTRO;CLASSE_TERAPEUTICA_NORMALIZADA
MEDICAMENTO;ACIVIRAX;14/08/2000;SIMILAR;115600082.0;2025-01-08;250000092449947;ANTIVIROTICOS;17562075000169 - CIFARMA CIENTIFICA FARMACEUTICA LTDA;VALIDO;ACICLOVIR;Sim;2025;antiviroticos
MEDICAMENTO;ACLAF;22/07/2019;SIMILAR;103850115.0;2029-01-07;25351191156201950;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;83874628000143 - LABORATORIO FARMACEUTICO ELOFAR LTDA;VALIDO;AMOXICILINA TRI-HIDRATADA +  CLAVULANATO DE POTASSIO;Sim;2029;antibioticos_sistemicos-associacoes_medicamentosas
MEDICAMENTO;ACLAF;29/07/2019;SIMILAR;103850116.0;2029-01-07;25351191169201929;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;83874628000143 - LABORATORIO FARMACEUTICO ELOFAR LTDA;VALIDO;AMOXICILINA TRI-HIDRATADA +  CLAVULANATO DE POTASSIO;Sim;2029;antibioticos_sistemicos-associacoes_medicamentosas
MEDICAMENTO;ACLASTA;01/08/2005;NOVO;100681026.0;2025-01-08;25351264883200467;SUPRESSORES DA REABSORCAO OSSEA;56994502000130 - NOVARTIS BIOCIENCIAS S.A;VALIDO;ACIDO ZOLEDRONICO MONOIDRATADO;Sim;2025;supressores_da_reabsorcao_ossea
MEDICAMENTO;ACNASE;14/08/2017;SIMILAR;109740239.0;2027-01-11;25351314228201761;PRODUTOS ANTI-ACNE;49475833000106 - BIOLAB SANUS FARMACEUTICA LTDA;VALIDO;ENXOFRE +  PEROXIDO DE BENZOILA;Sim;2027;produtos_anti-acne
MEDICAMENTO;ACNIL;11/08/2003;SIMILAR;102980329.0;2008-01-08;25351016946200390;PRODUTOS ANTI-ACNE;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;ISOTRETINOINA;Sim;2008;produtos_anti-acne
MEDICAMENTO;ACNOVA;19/12/2016;SIMILAR;105830844.0;2026-01-12;25351546841201502;PRODUTOS ANTI-ACNE;45992062000165 - GERMED FARMACEUTICA LTDA;VALIDO;ISOTRETINOINA;Sim;2026;produtos_anti-acne
MEDICAMENTO;ACOG;04/05/2020;SIMILAR;105250085.0;2030-01-05;25351230018201731;;33078528000132 - TORRENT DO BRASIL LTDA;VALIDO;RIVAROXABANA;Sim;2030;
MEDICAMENTO;ACTIFEDRIN;17/03/2004;NOVO;103900155.0;2028-01-02;25351016602200461;ANTI-HISTAMINICOS SISTEMICOS;33349473000158 - FARMOQUIMICA S/A;VALIDO;CLORIDRATO DE PSEUDOEFEDRINA +  CLORIDRATO DE TRIPROLIDINA;Sim;2028;anti-histaminicos_sistemicos
MEDICAMENTO;ACTILYSE;09/03/1988;NOVO;103670049.0;2028-01-03;2500100300787;ANTICOAGULANTES FIBRINOLITICOS E PROTEOLITICOS N/DIGE;60831658000177 - BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.;VALIDO;ALTEPLASE;Sim;2028;anticoagulantes_fibrinoliticos_e_proteoliticos_n/dige
MEDICAMENTO;ACTIVE PLUS;30/03/2020;FITOTERAPICO;111990031.0;2030-01-03;25351411851201943;;33223157000135 - MAKROFARMA QUIMICA FARMACEUTICA LTDA;VALIDO;SENNA ALEXANDRINA MILL.;Sim;2030;
MEDICAMENTO;ACTONEL;08/02/2021;NOVO;174650009.0;2025-01-02;25351591197202086;SUPRESSORES DA REABSORCAO OSSEA;09058502000148 - FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA;VALIDO;RISEDRONATO SODICO;Sim;2025;supressores_da_reabsorcao_ossea
MEDICAMENTO;ACU FRESH;04/07/2016;ESPECIFICO;154230230.0;2026-01-07;25351014464201114;OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL;03485572000104 - GEOLAB INDUSTRIA FARMACEUTICA S/A;VALIDO;CARMELOSE SODICA;Sim;2026;outros_medicamentos_com_acao_no_aparelho_visual
MEDICAMENTO;ACU FRESH G;04/10/2021;ESPECIFICO;154230322.0;2031-01-10;25351548553202041;EMOLIENTES E PROTETORES OFTALMICOS;03485572000104 - GEOLAB INDUSTRIA FARMACEUTICA S/A;VALIDO;CARMELOSE SODICA +  GLICEROL;Sim;2031;emolientes_e_protetores_oftalmicos
MEDICAMENTO;ACULAR;23/12/1996;NOVO;101470046.0;2029-01-05;250000149379357;ANTINFLAMATORIOS;43426626000177 - ALLERGAN PRODUTOS FARMACEUTICOS LTDA;VALIDO;TROMETAMOL CETOROLACO;Sim;2029;antinflamatorios
MEDICAMENTO;AD FURP;17/02/1983;ESPECIFICO;110390022.0;2028-01-02;2500100927182;EMOLIENTES E PROTETORES DA PELE E MUCOSAS;43640754000119 - FUNDACAO PARA O REMEDIO POPULAR - FURP;VALIDO;COLECALCIFEROL +  PALMITATO DE RETINOL +  OXIDO DE ZINCO;Sim;2028;emolientes_e_protetores_da_pele_e_mucosas
MEDICAMENTO;AD-MUC;07/01/2003;FITOTERAPICO;109740172.0;2028-01-01;25351217831200230;ANTINFLAMATORIOS + FITOTERAPICO SIMPLES;49475833000106 - BIOLAB SANUS FARMACEUTICA LTDA;VALIDO;MATRICARIA RECUTITA L.;Sim;2028;antinflamatorios_+_fitoterapico_simples
MEDICAMENTO;AD-TIL;07/06/2021;ESPECIFICO;178170914.0;2026-01-08;25351109985202111;POLIVITAMINICOS SEM MINERAIS;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VALIDO;ACETATO DE RETINOL +  COLECALCIFEROL;Sim;2026;polivitaminicos_sem_minerais
MEDICAMENTO;AD-VITAM;13/04/2015;ESPECIFICO;138410065.0;2025-01-04;25351010447201453;POLIVITAMINICOS SEM MINERAIS;02456955000183 - NATULAB LABORATORIO S.A;VALIDO;ACETATO DE RETINOL +  COLECALCIFEROL;Sim;2025;polivitaminicos_sem_minerais
MEDICAMENTO;ADACEL;16/09/2019;BIOLOGICO;183260400.0;2028-01-03;25351412010201953;VACINAS;10588595001092 - SANOFI MEDLEY FARMACEUTICA LTDA.;VALIDO;AGLUTINOGENOS FIMBRIAIS DE BORDETELLA PERTUSSIS DOS SOROTIPOS 2 E 3 +  HEMAGLUTININA FILAMENTOSA +  PERTACTINA +  TOXOIDE TETANICO +  TOXOIDE DIFTERICO +  TOXOIDE PERTUSSIS;Sim;2028;vacinas
MEDICAMENTO;ADACNE;19/12/2005;SIMILAR;110130230.0;2025-01-12;25351126287200561;PRODUTOS ANTI-ACNE;44363661000157 - GLENMARK FARMACEUTICA LTDA;VALIDO;ADAPALENO;Sim;2025;produtos_anti-acne
MEDICAMENTO;ADACNE CLIN;21/02/2007;NOVO;110130249.0;2027-01-02;25351351901200521;PRODUTOS ANTI-ACNE;44363661000157 - GLENMARK FARMACEUTICA LTDA;VALIDO;ADAPALENO +  FOSFATO DE CLINDAMICINA;Sim;2027;produtos_anti-acne
MEDICAMENTO;ADALAT;26/10/2010;NOVO;170560052.0;2026-01-04;25351211427200767;ANTIANGINOSOS E VASODILATADORES;18459628000115 - BAYER S.A.;VALIDO;NIFEDIPINO;Sim;2026;antianginosos_e_vasodilatadores
MEDICAMENTO;ADAPALENO;20/04/2015;GENERICO;183260039.0;2027-01-02;25351688711201491;PRODUTOS ANTI-ACNE;10588595001092 - SANOFI MEDLEY FARMACEUTICA LTDA.;VALIDO;ADAPALENO;Sim;2027;produtos_anti-acne
MEDICAMENTO;ADAPTIS GEL;29/07/2019;ESPECIFICO;167730625.0;2029-01-07;25351595392201601;OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL;05044984000126 - LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;CARBOMER 940;Sim;2029;outros_medicamentos_com_acao_no_aparelho_visual
MEDICAMENTO;ADCETRIS;01/09/2014;BIOLOGICO;106390269.0;2029-01-09;25351058806201395;ANTINEOPLASICO;60397775000174 - TAKEDA PHARMA LTDA.;VALIDO;BRENTUXIMABE VEDOTINA;Sim;2029;antineoplasico
MEDICAMENTO;ADDAVEN;06/07/2020;ESPECIFICO;100410165.0;2030-01-07;25351325190201853;NUTRIENTES PARENTERAIS;49324221000104 - FRESENIUS KABI BRASIL LTDA;VALIDO;CLORETO CROMICO HEXAIDRATADO +  CLORETO CUPRICO +  CLORETO DE ZINCO +  CLORETO FERRICO +  FLUORETO DE SODIO +  IODETO DE POTASSIO +  SELENITO DE SODIO +  DICLORETO DE MANGANES TETRAIDRATADO +  MOLIBDATO DE SODIO DIIDRATADO;Sim;2030;nutrientes_parenterais
MEDICAMENTO;ADDERA D3;23/11/2010;ESPECIFICO;178170028.0;2028-01-09;25351651342200927;ANALOGO SINTETICO DA VITAMINA D;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VALIDO;COLECALCIFEROL;Sim;2028;analogo_sintetico_da_vitamina_d
MEDICAMENTO;ADEFORTE;30/04/2007;ESPECIFICO;104440113.0;2027-01-04;25351447831200696;POLIVITAMINICOS SEM MINERAIS;33145194000172 - LABORATORIO GROSS S. A.;VALIDO;ACETATO DE RACEALFATOCOFEROL +  COLECALCIFEROL +  PALMITATO DE RETINOL;Sim;2027;polivitaminicos_sem_minerais
MEDICAMENTO;ADENOCARD;24/06/1985;SIMILAR;100330038.0;2025-01-06;2500102698384;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;ADENOSINA;Sim;2025;outros_produtos_com_acao_no_miocardio_e_sistema_de_conducao
MEDICAMENTO;ADENON;14/08/2001;DINAMIZADO;100610007.0;2026-01-04;2599202296475;MEDICAMENTOS DINAMIZADOS COMPOSTOS;56992217000180 - WELEDA DO BRASIL LABORATORIO E FARMACIA LTDA;VALIDO;BARYTA CARBONICA +  BERBERIS VULGARIS L. +  CALCAREA CARBONICA +  MERCURIUS SULPHURATUS RUBER;Sim;2026;medicamentos_dinamizados_compostos
MEDICAMENTO;ADENOSINA;17/01/2011;GENERICO;113430182.0;2026-01-01;25351669437200943;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;VALIDO;ADENOSINA;Sim;2026;outros_produtos_com_acao_no_miocardio_e_sistema_de_conducao
MEDICAMENTO;ADILOZ;24/07/2017;SIMILAR;102351223.0;2027-01-07;25351864707201647;ANTIBIOTICOS SISTEMICOS SIMPLES;57507378000365 - EMS S/A;VALIDO;LINEZOLIDA;Sim;2027;antibioticos_sistemicos_simples
MEDICAMENTO;ADINOS;11/05/2009;NOVO;105730378.0;2029-01-05;25351825989200846;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;DESONIDA;Sim;2029;glicocorticoides_top._simp._exc._uso_oftalm.
MEDICAMENTO;ADINOS GEN;22/08/2011;NOVO;105730407.0;2026-01-08;25351163689200998;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;DESONIDA +  SULFATO DE GENTAMICINA;Sim;2026;glicocorticoides_topicos_-_associacao_medicamentosa
MEDICAMENTO;ADIPEPT;23/12/2013;SIMILAR;105730462.0;2028-01-12;25351278967201217;ANTIACIDOS E ANTIULCEROSOS;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;PANTOPRAZOL;Sim;2028;antiacidos_e_antiulcerosos
MEDICAMENTO;ADLYV;22/11/2021;SIMILAR;141070637.0;2031-01-11;25351532892201972;ANALGESICOS NAO NARCOTICOS;02501297000102 - PHARLAB INDUSTRIA FARMACEUTICA S.A.;VALIDO;IBUPROFENO;Sim;2031;analgesicos_nao_narcoticos
MEDICAMENTO;ADMELOG;13/01/2020;BIOLOGICO;183260412.0;2028-01-09;25351627305201922;ANTIDIABETICOS;10588595001092 - SANOFI MEDLEY FARMACEUTICA LTDA.;VALIDO;INSULINA LISPRO;Sim;2028;antidiabeticos
MEDICAMENTO;ADOLESS;12/05/2003;SIMILAR;103900140.0;2028-01-05;253510382620142;ANTICONCEPCIONAIS;33349473000158 - FARMOQUIMICA S/A;VALIDO;ETINILESTRADIOL +  GESTODENO;Sim;2028;anticoncepcionais
MEDICAMENTO;ADORLAN;27/07/2020;NOVO;186100017.0;2030-01-07;25351559471201609;ANALGESICOS NARCOTICOS;10555143000113 - GRUNENTHAL DO BRASIL FARMACEUTICA LTDA.;VALIDO;CLORIDRATO DE TRAMADOL +  DICLOFENACO SODICO;Sim;2030;analgesicos_narcoticos
MEDICAMENTO;ADREN;16/07/2001;SIMILAR;113430001.0;2028-01-06;2500100141686;MEDICAMENTOS C/ ACAO NO MIOCARDIO;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;VALIDO;EPINEFRINA;Sim;2028;medicamentos_c/_acao_no_miocardio
MEDICAMENTO;ADVANTAN;02/03/2020;NOVO;185690010.0;2028-01-04;25351711143201918;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;11424477000110 - LEO PHARMA LTDA;VALIDO;ACEPONATO DE METILPREDNISOLONA;Sim;2028;glicocorticoides_top._simp._exc._uso_oftalm.
MEDICAMENTO;ADVATE;28/09/2020;BIOLOGICO;106390288.0;2029-01-07;25351779075202010;OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE;60397775000174 - TAKEDA PHARMA LTDA.;VALIDO;ALFAOCTOCOGUE;Sim;2029;outros_produtos_que_atuam_no_sangue_e_hematopoiese
MEDICAMENTO;ADVIL;11/01/2021;SIMILAR;101070347.0;2027-01-10;25351416131202016;ANALGESICOS NAO NARCOTICOS;33247743000110 - GLAXOSMITHKLINE BRASIL LTDA;VALIDO;IBUPROFENO;Sim;2027;analgesicos_nao_narcoticos
MEDICAMENTO;ADYNOVATE;28/09/2020;BIOLOGICO;106390297.0;2030-01-01;25351779248202008;OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE;60397775000174 - TAKEDA PHARMA LTDA.;VALIDO;ALFARURIOCTOCOGUE PEGOL;Sim;2030;outros_produtos_que_atuam_no_sangue_e_hematopoiese
MEDICAMENTO;AERODINI;29/06/2001;SIMILAR;103700096.0;2026-01-03;250000003279609;BRONCODILATADORES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;SULFATO DE SALBUTAMOL;Sim;2026;broncodilatadores
MEDICAMENTO;AERODIVENT;08/06/2015;SIMILAR;103700631.0;2025-01-06;25351640423201411;BRONCODILATADORES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;BROMETO DE IPRATROPIO;Sim;2025;broncodilatadores
MEDICAMENTO;AEROFRIN;14/06/1999;SIMILAR;117170009.0;2029-01-06;250000164699804;BRONCODILATADORES;25773037000183 - PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A;VALIDO;SULFATO DE SALBUTAMOL MICRONIZADO;Sim;2029;broncodilatadores
MEDICAMENTO;AEROLIN;19/01/2005;;101070226.0;2026-01-08;25351108915200445;BRONCODILATADORES;33247743000110 - GLAXOSMITHKLINE BRASIL LTDA;VALIDO;SOLUCAO DE SALBUTAMOL +  SULFATO DE SALBUTAMOL;Sim;2026;broncodilatadores
MEDICAMENTO;AEROTRAT;30/11/1983;SIMILAR;107150015.0;2027-01-07;2599200841672;BRONCODILATADORES;44010437000181 - CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA;VALIDO;SULFATO DE SALBUTAMOL;Sim;2027;broncodilatadores
MEDICAMENTO;AFINITOR;22/06/2009;NOVO;100681065.0;2029-01-06;25351571868200804;ANTINEOPLASICO;56994502000130 - NOVARTIS BIOCIENCIAS S.A;VALIDO;EVEROLIMO;Sim;2029;antineoplasico
MEDICAMENTO;AFOLIC;05/12/2011;ESPECIFICO;138410050.0;2026-01-12;25351753177200986;ANTIANEMICOS SIMPLES;02456955000183 - NATULAB LABORATORIO S.A;VALIDO;ACIDO FOLICO;Sim;2026;antianemicos_simples
MEDICAMENTO;AFOLIC INFANTIL;06/12/2010;ESPECIFICO;138410045.0;2025-01-12;25351484055201096;ANTIANEMICOS SIMPLES;02456955000183 - NATULAB LABORATORIO S.A;VALIDO;ACIDO FOLICO;Sim;2025;antianemicos_simples
MEDICAMENTO;AFOPIC;27/02/2002;ESPECIFICO;103700157.0;2026-01-12;250000284319669;ANTIANEMICOS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;ACIDO FOLICO;Sim;2026;antianemicos
MEDICAMENTO;AFRAT;01/02/2016;SIMILAR;102980425.0;2026-01-02;25351120874201518;SUPRESSORES DA REABSORCAO OSSEA;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;IBANDRONATO DE SODIO;Sim;2026;supressores_da_reabsorcao_ossea
MEDICAMENTO;AFREZZA;03/06/2019;BIOLOGICO;133480002.0;2029-01-06;25351600824201781;ANTIDIABETICOS;04752991000110 - BIOMM SA;VALIDO;INSULINA HUMANA;Sim;2029;antidiabeticos
MEDICAMENTO;AFRIN;24/07/2017;NOVO;170560112.0;2025-01-03;25351063419201701;DESCONGESTIONANTES NASAIS TOPICOS;18459628000115 - BAYER S.A.;VALIDO;CLORIDRATO DE OXIMETAZOLINA;Sim;2025;descongestionantes_nasais_topicos
MEDICAMENTO;AFSTYLA;02/12/2019;BIOLOGICO;101510130.0;2039-01-12;25351810172201872;OUTROS PRODUTOS ANTI-HEMORRAGICOS;62969589000198 - CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;VALIDO;ALFALONOCTOCOGUE;Sim;2039;outros_produtos_anti-hemorragicos
MEDICAMENTO;AFTINE;19/07/2000;SIMILAR;115600080.0;2025-01-07;250000092349993;PRODUTOS PARA OROFARINGE;17562075000169 - CIFARMA CIENTIFICA FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE PROCAINA +  MENTOL +  SULFATO DE NEOMICINA +  TARTARATO DE BISMUTO E SODIO;Sim;2025;produtos_para_orofaringe
MEDICAMENTO;AGAROL;18/02/2008;;157210003.0;2015-01-12;25351266458200755;LAXANTES IRRITANTES OU ESTIMULANTES;59748988000114 - JOHNSON & JOHNSON INDUSTRIAL LTDA.;VALIDO;AGAR-AGAR +  PICOSSULFATO DE SODIO +  OLEO MINERAL LEVE;Sim;2015;laxantes_irritantes_ou_estimulantes
MEDICAMENTO;AGIOLAX;30/07/2018;FITOTERAPICO;188300049.0;2025-01-06;25351067920201896;LAXANTES INCREMENTADORES DO BOLO INTESTINAL;11643096000122 - MYLAN LABORATORIOS LTDA;VALIDO;PLANTAGO OVATA FORSSK. +  SENNA ALEXANDRINA MILL.;Sim;2025;laxantes_incrementadores_do_bolo_intestinal
MEDICAMENTO;AGLITIL;15/06/2020;SIMILAR;126750390.0;2030-01-06;25351731625201986;ANTIDIABETICOS;72593791000111 - NOVA QUIMICA FARMACEUTICA S/A;VALIDO;CLORIDRATO DE PIOGLITAZONA;Sim;2030;antidiabeticos
MEDICAMENTO;AGLUCOSE;20/02/2003;SIMILAR;135690035.0;2028-01-02;25351213147200289;ANTIDIABETICOS;00923140000131 - EMS SIGMA PHARMA LTDA;VALIDO;ACARBOSE;Sim;2028;antidiabeticos
MEDICAMENTO;AGOXOM;20/04/2020;SIMILAR;112780082.0;2030-01-04;25351505467201919;ANTIDEPRESSIVOS;42374207000176 - LABORATORIOS SERVIER DO BRASIL LTDA;VALIDO;AGOMELATINA;Sim;2030;antidepressivos
MEDICAMENTO;AGRASTAT;16/11/2010;NOVO;137640120.0;2030-01-11;25351065824200997;ANTIAGREGANTE PLAQUETARIO;02433631000120 - ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE TIROFIBANA;Sim;2030;antiagregante_plaquetario
MEDICAMENTO;AGRYLIN;19/10/2020;NOVO;106390302.0;2027-01-12;25351778268202053;OUTROS AGENTES ANTINEOPLASICOS;60397775000174 - TAKEDA PHARMA LTDA.;VALIDO;CLORIDRATO DE ANAGRELIDA;Sim;2027;outros_agentes_antineoplasicos
MEDICAMENTO;AGUA INGLESA CATARINENSE;20/12/2002;FITOTERAPICO;100660002.0;2029-01-10;2599100890379;FITOTERAPICO COMPOSTO;84684620000187 - LABORATORIO CATARINENSE LTDA;VALIDO;CINCHONA CALISAYA WEDD.;Sim;2029;fitoterapico_composto
MEDICAMENTO;AGUA PARA INJETAVEIS;29/07/2013;ESPECIFICO;116370084.0;2029-01-07;25351325198201314;DILUENTES E VEICULOS DE MEDICAMENTOS;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;AGUA PARA INJETAVEIS;Sim;2029;diluentes_e_veiculos_de_medicamentos
MEDICAMENTO;AGUA PARA INJECAO;08/09/2020;ESPECIFICO;102980539.0;2025-01-05;25351606944202098;DILUENTES E VEICULOS DE MEDICAMENTOS;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;AGUA PARA INJECAO;Sim;2025;diluentes_e_veiculos_de_medicamentos
MEDICAMENTO;AGUA PARA INJECAO;31/01/2005;ESPECIFICO;117720024.0;2025-01-02;25351281920200400;DILUENTES E VEICULOS DE MEDICAMENTOS;01784792000103 - EQUIPLEX INDUSTRIA FARMACEUTICA LTDA;VALIDO;AGUA ESTERIL PARA INJECAO +  AGUA PARA INJECAO;Sim;2025;diluentes_e_veiculos_de_medicamentos
MEDICAMENTO;AGUD;26/11/2018;GENERICO;109740273.0;2028-01-11;25351368050201870;ANALGESICOS NARCOTICOS;49475833000106 - BIOLAB SANUS FARMACEUTICA LTDA;VALIDO;FOSFATO DE CODEINA +  PARACETAMOL;Sim;2028;analgesicos_narcoticos
MEDICAMENTO;AH-ZUL;31/10/2016;SIMILAR;167730460.0;2026-01-10;25351375923201558;VASODILATADORES;05044984000126 - LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;CITRATO DE SILDENAFILA;Sim;2026;vasodilatadores
MEDICAMENTO;AILUK;07/03/2022;SIMILAR;110130293.0;2032-01-03;25351850164202164;ANTIASMATICOS;44363661000157 - GLENMARK FARMACEUTICA LTDA;VALIDO;DIPROPIONATO DE BECLOMETASONA;Sim;2032;antiasmaticos
MEDICAMENTO;AIPRI;15/01/2018;GENERICO;178170852.0;2028-01-01;25351658662201771;ANTIPSICOTICOS;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VALIDO;ARIPIPRAZOL;Sim;2028;antipsicoticos
MEDICAMENTO;AIRES;08/11/2021;SIMILAR;100431371.0;2029-01-07;25351049681202198;EXPECTORANTES BALSAMICOS E MUCOLITICO;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;ACETILCISTEINA;Sim;2029;expectorantes_balsamicos_e_mucolitico
MEDICAMENTO;AIRES;16/11/2021;SIMILAR;100431373.0;2029-01-06;25351064941202155;EXPECTORANTES BALSAMICOS E MUCOLITICO;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;ACETILCISTEINA;Sim;2029;expectorantes_balsamicos_e_mucolitico
MEDICAMENTO;AIXA;06/04/2015;SIMILAR;183260006.0;2028-01-03;25351696698201417;ANTICONCEPCIONAIS;10588595001092 - SANOFI MEDLEY FARMACEUTICA LTDA.;VALIDO;ACETATO DE CLORMADINONA +  ETINILESTRADIOL;Sim;2028;anticoncepcionais
MEDICAMENTO;AJOVY;16/12/2019;BIOLOGICO;155730050.0;2029-01-12;25351802291201851;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;05333542000108 - TEVA FARMACEUTICA LTDA.;VALIDO;FREMANEZUMABE;Sim;2029;outros_produtos_que_atuam_sobre_o_sistema_nervoso
MEDICAMENTO;AKALMESE;20/09/2021;FITOTERAPICO;144930061.0;2031-01-09;25351662077202151;ANSIOLITICOS SIMPLES + FITOTERAPICO SIMPLES;01858973000129 - AIRELA INDUSTRIA FARMACEUTICA LTDA.;VALIDO;PASSIFLORA INCARNATA L.;Sim;2031;ansioliticos_simples_+_fitoterapico_simples
MEDICAMENTO;AKSSUS;10/06/2019;SIMILAR;106460217.0;2029-01-06;25351003769201949;ANTINEOPLASICO;61282661000141 - LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA;VALIDO;PACLITAXEL;Sim;2029;antineoplasico
MEDICAMENTO;AKYNZEO;26/12/2017;NOVO;191980008.0;2027-01-12;25351257193201695;ANTIEMETICOS E ANTINAUSEANTES;15127898000130 - MUNDIPHARMA BRASIL PRODUTOS MEDICOS E FARMACEUTICOS LTDA;VALIDO;CLORIDRATO DE PALONOSETRONA +  NETUPITANTO;Sim;2027;antiemeticos_e_antinauseantes
MEDICAMENTO;ALANDRE;08/03/2021;SIMILAR;167730666.0;2031-01-03;25351421036201640;PROGESTAGENOS SIMPLES;05044984000126 - LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;DIENOGESTE;Sim;2031;progestagenos_simples
MEDICAMENTO;ALBEL;10/08/2004;SIMILAR;154230044.0;2029-01-08;25351017583200318;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL;03485572000104 - GEOLAB INDUSTRIA FARMACEUTICA S/A;VALIDO;ALBENDAZOL;Sim;2029;anti-helminticos_do_trato_gastrintestinal
MEDICAMENTO;ALBEL;29/11/2021;SIMILAR;154230323.0;2031-01-11;25351503534202177;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL;03485572000104 - GEOLAB INDUSTRIA FARMACEUTICA S/A;VALIDO;ALBENDAZOL;Sim;2031;anti-helminticos_do_trato_gastrintestinal
MEDICAMENTO;ALBENDAZOL;04/06/2001;GENERICO;125680029.0;2026-01-06;253510088040134;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL;73856593000166 - PRATI DONADUZZI & CIA LTDA;VALIDO;ALBENDAZOL;Sim;2026;anti-helminticos_do_trato_gastrintestinal
MEDICAMENTO;ALBENDAZOL;07/08/2001;GENERICO;102350513.0;2026-01-08;253510174590139;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL;57507378000365 - EMS S/A;VALIDO;ALBENDAZOL;Sim;2026;anti-helminticos_do_trato_gastrintestinal
MEDICAMENTO;ALBENDAZOL;24/07/2002;GENERICO;125680052.0;2027-01-07;253510259170177;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL;73856593000166 - PRATI DONADUZZI & CIA LTDA;VALIDO;ALBENDAZOL;Sim;2027;anti-helminticos_do_trato_gastrintestinal
MEDICAMENTO;ALBENDAZOL;12/02/2004;GENERICO;102350662.0;2029-01-02;25351053485200336;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL;57507378000365 - EMS S/A;VALIDO;ALBENDAZOL;Sim;2029;anti-helminticos_do_trato_gastrintestinal
MEDICAMENTO;ALBENDAZOL;03/04/2006;GENERICO;103700492.0;2026-01-04;25351048548200685;ALBENDAZOL + ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;ALBENDAZOL;Sim;2026;albendazol_+_anti-helminticos_do_trato_gastrintestinal
